0	Michael	0.0013816309
1	Christopher	0.0016632883
2	Jessica	0.0023036140
3	Matthew	0.0018819972
4	Ashley	0.0026803890
5	Jennifer	0.0051170497
6	Joshua	0.0032182525
7	Amanda	0.0021726412
8	Daniel	0.0013388318
9	David	0.0013253209
10	James	0.0014753480
11	Robert	0.0025268391
12	John	0.0017883449
13	Joseph	0.0023985074
14	Andrew	0.0018702274
15	Ryan	0.0017205839
16	Brandon	0.0022435032
17	Jason	0.0020961078
18	Justin	0.0014405883
19	Sarah	0.0023296274
20	William	0.0024225865
21	Jonathan	0.0041531231
22	Stephanie	0.0005786579
23	Brian	0.0023119546
24	Nicole	0.0011101458
25	Nicholas	0.0013346863
26	Anthony	0.0011362750
27	Heather	0.0018612710
28	Eric	0.0032635860
29	Elizabeth	0.0016966748
30	Adam	0.0019554733
31	Megan	0.0012837777
32	Melissa	0.0011594306
33	Kevin	0.0008691726
34	Steven	0.0009893050
35	Thomas	0.0019109558
36	Timothy	0.0014967848
37	Christina	0.0008653063
38	Kyle	0.0010396456
39	Rachel	0.0010991256
40	Laura	0.0018290601
41	Lauren	0.0020581082
42	Amber	0.0015625707
43	Brittany	0.0005979078
44	Danielle	0.0034597889
45	Richard	0.0013476586
46	Kimberly	0.0021450820
47	Jeffrey	0.0015290959
48	Amy	0.0018265715
49	Crystal	0.0008486371
50	Michelle	0.0010547091
51	Tiffany	0.0023197132
52	Jeremy	0.0007639257
53	Benjamin	0.0009272310
54	Mark	0.0013119867
55	Emily	0.0010817552
56	Aaron	0.0012421446
57	Charles	0.0018346753
58	Rebecca	0.0031020851
59	Jacob	0.0014486854
60	Stephen	0.0016270764
61	Patrick	0.0026011407
62	Sean	0.0058941497
63	Erin	0.0031199428
64	Zachary	0.0046731469
65	Jamie	0.0013619364
66	Kelly	0.0008660736
67	Samantha	0.0004022431
68	Nathan	0.0013520033
69	Sara	0.0017058153
70	Dustin	0.0006681413
71	Paul	0.0007835823
72	Angela	0.0005238183
73	Tyler	0.0010969717
74	Scott	0.0027509419
75	Katherine	0.0006116407
76	Andrea	0.0008086385
77	Gregory	0.0006731921
78	Erica	0.0009165196
79	Mary	0.0014993096
80	Travis	0.0024029913
81	Lisa	0.0031849986
82	Kenneth	0.0038579752
83	Bryan	0.0026174532
84	Lindsey	0.0017710465
85	Kristen	0.0012625796
86	Jose	0.0057085209
87	Alexander	0.0034346438
88	Jesse	0.0011523892
89	Katie	0.0019207614
90	Lindsay	0.0009309882
91	Shannon	0.0013340374
92	Vanessa	0.0014313148
93	Courtney	0.0018209217
94	Christine	0.0013459193
95	Alicia	0.0014067818
96	Cody	0.0034142948
97	Allison	0.0009475063
98	Bradley	0.0012412411
99	Samuel	0.0009118282
100	Shawn	0.0015378412
101	April	0.0009412968
102	Derek	0.0006732405
103	Kathryn	0.0016115498
104	Kristin	0.0011685523
105	Chad	0.0037521922
106	Jenna	0.0044255590
107	Tara	0.0055644061
108	Maria	0.0019736508
109	Krystal	0.0003363057
110	Jared	0.0004230683
111	Anna	0.0004638181
112	Edward	0.0008035183
113	Julie	0.0025985876
114	Peter	0.0033789161
115	Holly	0.0029871422
116	Marcus	0.0022922152
117	Kristina	0.0005529989
118	Natalie	0.0008520307
119	Jordan	0.0006833671
120	Victoria	0.0005653657
121	Jacqueline	0.0052313908
122	Corey	0.0008992592
123	Keith	0.0010346712
124	Monica	0.0014497596
125	Juan	0.0009902529
126	Donald	0.0008535591
127	Cassandra	0.0006066540
128	Meghan	0.0044894283
129	Joel	0.0049481787
130	Shane	0.0012140359
131	Phillip	0.0013063533
132	Patricia	0.0016410436
133	Brett	0.0025057158
134	Ronald	0.0010262107
135	Catherine	0.0011856615
136	George	0.0009788905
137	Antonio	0.0028446066
138	Cynthia	0.0012522038
139	Stacy	0.0014216116
140	Kathleen	0.0012625278
141	Raymond	0.0030380745
142	Carlos	0.0029534560
143	Brandi	0.0015711390
144	Douglas	0.0004306476
145	Nathaniel	0.0015258700
146	Ian	0.0005924746
147	Craig	0.0010602876
148	Brandy	0.0006000436
149	Alex	0.0009263263
150	Valerie	0.0011549239
151	Veronica	0.0014831704
152	Cory	0.0021226939
153	Whitney	0.0007152796
154	Gary	0.0012528633
155	Derrick	0.0020035767
156	Philip	0.0009456545
157	Luis	0.0020008489
158	Diana	0.0014712464
159	Chelsea	0.0011771510
160	Leslie	0.0074961488
161	Caitlin	0.0014469526
162	Leah	0.0016490634
163	Natasha	0.0012067854
164	Erika	0.0013677555
165	Casey	0.0031434859
166	Latoya	0.0040807789
167	Erik	0.0015785807
168	Dana	0.0021426246
169	Victor	0.0029246108
170	Brent	0.0029425118
171	Dominique	0.0012880734
172	Frank	0.0022953730
173	Brittney	0.0020381591
174	Evan	0.0018973649
175	Gabriel	0.0004082101
176	Julia	0.0009638937
177	Candice	0.0016249321
178	Karen	0.0011084923
179	Melanie	0.0019623181
180	Adrian	0.0023056158
181	Stacey	0.0017146350
182	Margaret	0.0010641236
183	Sheena	0.0047266223
184	Wesley	0.0023712390
