0	Michael	172.5422097913
2	Jessica	0.2930502222
3	Matthew	0.0366312778
4	Ashley	0.1098938333
5	Jennifer	15.4613898642
6	Joshua	9.5735614989
7	Amanda	0.1282094722
9	David	0.0183156389
11	Robert	0.0549469167
12	John	0.1098938333
14	Andrew	0.7143099167
16	Brandon	0.0732625556
17	Jason	24.2647532464
18	Justin	14.4413862744
19	Sarah	0.0549469167
20	William	0.4762066111
21	Jonathan	2.0513515555
23	Brian	0.0549469167
29	Elizabeth	0.0732625556
41	Lauren	0.1831563889
42	Amber	1.2088321667
44	Danielle	0.1098938333
48	Amy	0.0183156389
51	Tiffany	0.1648407500
52	Jeremy	0.2381033056
53	Benjamin	0.1648407500
54	Mark	0.0732625556
55	Emily	0.0732625556
57	Charles	0.0732625556
58	Rebecca	0.6593630000
59	Jacob	0.0366312778
60	Stephen	0.5494691667
61	Patrick	0.8425193889
62	Sean	0.8058881111
63	Erin	0.1282094722
64	Zachary	8.5619116430
65	Jamie	3.9853256751
66	Kelly	0.0549469167
67	Samantha	0.0183156389
73	Tyler	11.0741448129
74	Scott	25.0917930904
77	Gregory	0.0183156389
79	Mary	0.0915781944
80	Travis	0.0549469167
81	Lisa	0.2930502222
82	Kenneth	1.1905165278
83	Bryan	0.2930502222
84	Lindsey	0.2197876667
85	Kristen	0.8791506667
86	Jose	4.1759656666
87	Alexander	0.7875724722
88	Jesse	2.5163683388
89	Katie	0.1648407500
90	Lindsay	0.0183156389
92	Vanessa	0.0732625556
94	Christine	0.1282094722
95	Alicia	0.2381033056
96	Cody	0.1465251111
97	Allison	0.0183156389
100	Shawn	0.0183156389
101	April	1.1200900662
102	Derek	0.0183156389
103	Kathryn	7.5330419797
104	Kristin	0.3663127778
105	Chad	0.4945222500
106	Jenna	2.0330359166
107	Tara	0.9157819444
113	Julie	0.0732625556
114	Peter	0.1098938333
115	Holly	0.2381033056
116	Marcus	0.0549469167
117	Kristina	0.0183156389
120	Victoria	3.4833198225
121	Jacqueline	1.6667231389
122	Corey	0.0183156389
124	Monica	0.0366312778
125	Juan	0.1282094722
127	Cassandra	0.0183156389
128	Meghan	1.0623070555
129	Joel	0.4578909722
131	Phillip	0.0183156389
132	Patricia	0.2197876667
133	Brett	1.0439914167
134	Ronald	0.1282094722
137	Antonio	0.1648407500
139	Stacy	0.0366312778
140	Kathleen	0.1098938333
141	Raymond	0.3663127778
142	Carlos	1.0439914167
143	Brandi	0.0183156389
146	Ian	5.0839062169
147	Craig	0.1831563889
148	Brandy	1.0205159295
149	Alex	0.1465251111
150	Valerie	0.4395753333
152	Cory	0.1282094722
153	Whitney	0.0549469167
154	Gary	0.0183156389
155	Derrick	0.2564189444
156	Philip	0.0549469167
157	Luis	0.9340975833
158	Diana	0.0183156389
159	Chelsea	0.1098938333
160	Leslie	3.1686055278
162	Leah	0.0366312778
163	Natasha	0.1831563889
165	Casey	0.0915781944
166	Latoya	20.3207063577
167	Erik	0.0732625556
168	Dana	0.0732625556
169	Victor	0.1465251111
170	Brent	0.0366312778
172	Frank	0.1282094722
173	Brittney	0.1465251111
174	Evan	0.1648407500
176	Julia	0.1098938333
177	Candice	14.6931577102
178	Karen	4.2070793045
179	Melanie	0.0732625556
180	Adrian	0.1282094722
181	Stacey	0.4762066111
182	Margaret	0.2381033056
183	Sheena	0.8791506667
184	Wesley	0.1648407500
186	Alexandra	0.0183156389
187	Katrina	0.7875724722
188	Bethany	0.1648407500
189	Nichole	0.4029440556
191	Jeffery	0.4029440556
194	Todd	0.1648407500
195	Blake	0.0366312778
196	Christian	0.0183156389
197	Randy	0.0915781944
199	Alison	0.1282094722
200	Trevor	0.2381033056
201	Seth	0.4578909722
204	Rachael	0.1831563889
206	Felicia	0.0183156389
207	Brooke	0.0183156389
209	Candace	0.2197876667
210	Jasmine	0.1098938333
211	Jesus	1.0623070555
212	Alan	0.4945222500
213	Susan	0.0183156389
214	Sandra	0.2930502222
215	Tracy	23.2339176204
218	Tina	18.1994406803
220	Russell	0.3846284167
221	Jeremiah	18.6756472914
222	Carl	16.4537827979
223	Miguel	17.6001844452
224	Tony	0.2564189444
225	Alexis	1.3187260000
226	Gina	6.9736109080
228	Pamela	0.0366312778
229	Mitchell	0.0366312778
230	Hannah	0.0366312778
231	Renee	0.3846284167
232	Denise	1.6850387778
233	Molly	0.0549469167
234	Jerry	0.3846284167
235	Misty	0.0183156389
236	Mario	0.0366312778
237	Johnathan	0.1098938333
238	Jaclyn	3.6364584050
241	Lacey	0.0366312778
242	Shaun	0.0732625556
